TEAM_ID,"TEAM_ABBREVIATION","TEAM_NAME","GAME_ID","GAME_DATE","MATCHUP","WL","ORTG","DRTG","NRTG"
1610612763,"MEM","Memphis Grizzlies","0021800684","2019-01-19T00:00:00","MEM @ TOR","L","87.7","117.8","-30.1"
1610612741,"CHI","Chicago Bulls","0021800685","2019-01-19T00:00:00","CHI vs. MIA","L","100.5","118","-17.5"
1610612754,"IND","Indiana Pacers","0021800681","2019-01-19T00:00:00","IND vs. DAL","W","116.2","103.3","12.8"
1610612742,"DAL","Dallas Mavericks","0021800681","2019-01-19T00:00:00","DAL @ IND","L","103.3","116.2","-12.8"
1610612749,"MIL","Milwaukee Bucks","0021800682","2019-01-19T00:00:00","MIL @ ORL","W","117.3","107","10.3"
1610612753,"ORL","Orlando Magic","0021800682","2019-01-19T00:00:00","ORL vs. MIL","L","107","117.3","-10.3"
1610612747,"LAL","Los Angeles Lakers","0021800686","2019-01-19T00:00:00","LAL @ HOU","L","119.4","119.1","0.3"
1610612756,"PHX","Phoenix Suns","0021800679","2019-01-19T00:00:00","PHX @ CHA","L","112.2","130","-17.8"
1610612758,"SAC","Sacramento Kings","0021800680","2019-01-19T00:00:00","SAC @ DET","W","104.1","104.1","0"
1610612738,"BOS","Boston Celtics","0021800683","2019-01-19T00:00:00","BOS @ ATL","W","109.7","99.8","9.9"
1610612762,"UTA","Utah Jazz","0021800675","2019-01-18T00:00:00","UTA vs. CLE","W","112.1","92.1","19.9"
1610612746,"LAC","LA Clippers","0021800676","2019-01-18T00:00:00","LAC vs. GSW","L","88.3","106.8","-18.4"
1610612751,"BKN","Brooklyn Nets","0021800673","2019-01-18T00:00:00","BKN @ ORL","W","110.8","113.7","-2.9"
1610612750,"MIN","Minnesota Timberwolves","0021800674","2019-01-18T00:00:00","MIN vs. SAS","L","110","114","-4"
1610612763,"MEM","Memphis Grizzlies","0021800671","2019-01-18T00:00:00","MEM @ BOS","L","115.1","118.8","-3.7"
1610612739,"CLE","Cleveland Cavaliers","0021800675","2019-01-18T00:00:00","CLE @ UTA","L","92.1","112.1","-19.9"
1610612740,"NOP","New Orleans Pelicans","0021800677","2019-01-18T00:00:00","NOP @ POR","L","111","123.7","-12.7"
1610612738,"BOS","Boston Celtics","0021800671","2019-01-18T00:00:00","BOS vs. MEM","W","118.8","115.1","3.7"
1610612748,"MIA","Miami Heat","0021800672","2019-01-18T00:00:00","MIA @ DET","L","95.5","104.3","-8.8"
1610612744,"GSW","Golden State Warriors","0021800676","2019-01-18T00:00:00","GSW @ LAC","W","106.8","88.3","18.4"
1610612757,"POR","Portland Trail Blazers","0021800677","2019-01-18T00:00:00","POR vs. NOP","W","123.7","111","12.7"
1610612753,"ORL","Orlando Magic","0021800673","2019-01-18T00:00:00","ORL vs. BKN","L","113.7","110.8","2.9"
1610612759,"SAS","San Antonio Spurs","0021800674","2019-01-18T00:00:00","SAS @ MIN","W","114","110","4"
1610612765,"DET","Detroit Pistons","0021800672","2019-01-18T00:00:00","DET vs. MIA","W","104.3","95.5","8.8"
1610612766,"CHA","Charlotte Hornets","0021800666","2019-01-17T00:00:00","CHA vs. SAC","W","113.1","94.3","18.8"
1610612752,"NYK","New York Knicks","0021800665","2019-01-17T00:00:00","NYK @ WAS","L","97.8","101.2","-3.4"
1610612761,"TOR","Toronto Raptors","0021800668","2019-01-17T00:00:00","TOR vs. PHX","W","108.8","108.1","0.7"
1610612747,"LAL","Los Angeles Lakers","0021800670","2019-01-17T00:00:00","LAL @ OKC","W","116.7","106.8","9.9"
1610612760,"OKC","Oklahoma City Thunder","0021800670","2019-01-17T00:00:00","OKC vs. LAL","L","106.8","116.7","-9.9"
1610612758,"SAC","Sacramento Kings","0021800666","2019-01-17T00:00:00","SAC @ CHA","L","94.3","113.1","-18.8"
1610612756,"PHX","Phoenix Suns","0021800668","2019-01-17T00:00:00","PHX @ TOR","L","108.1","108.8","-0.7"
1610612743,"DEN","Denver Nuggets","0021800669","2019-01-17T00:00:00","DEN vs. CHI","W","136.6","111.9","24.7"
1610612754,"IND","Indiana Pacers","0021800667","2019-01-17T00:00:00","IND vs. PHI","L","93.9","119","-25.1"
1610612755,"PHI","Philadelphia 76ers","0021800667","2019-01-17T00:00:00","PHI @ IND","W","119","93.9","25.1"
1610612741,"CHI","Chicago Bulls","0021800669","2019-01-17T00:00:00","CHI @ DEN","L","111.9","136.6","-24.7"
1610612764,"WAS","Washington Wizards","0021800665","2019-01-17T00:00:00","WAS vs. NYK","W","101.2","97.8","3.4"
1610612759,"SAS","San Antonio Spurs","0021800661","2019-01-16T00:00:00","SAS @ DAL","W","121.7","107.4","14.3"
1610612763,"MEM","Memphis Grizzlies","0021800660","2019-01-16T00:00:00","MEM vs. MIL","L","93.5","106","-12.5"
1610612740,"NOP","New Orleans Pelicans","0021800663","2019-01-16T00:00:00","NOP @ GSW","L","121.2","127.1","-5.9"
1610612765,"DET","Detroit Pistons","0021800657","2019-01-16T00:00:00","DET vs. ORL","W","117.6","110.9","6.8"
1610612753,"ORL","Orlando Magic","0021800657","2019-01-16T00:00:00","ORL @ DET","L","110.9","117.6","-6.8"
1610612749,"MIL","Milwaukee Bucks","0021800660","2019-01-16T00:00:00","MIL @ MEM","W","106","93.5","12.5"
1610612762,"UTA","Utah Jazz","0021800664","2019-01-16T00:00:00","UTA @ LAC","W","120.2","103.7","16.6"
1610612738,"BOS","Boston Celtics","0021800658","2019-01-16T00:00:00","BOS vs. TOR","W","118.5","107.7","10.8"
1610612757,"POR","Portland Trail Blazers","0021800662","2019-01-16T00:00:00","POR vs. CLE","W","134.2","118.7","15.5"
1610612761,"TOR","Toronto Raptors","0021800658","2019-01-16T00:00:00","TOR @ BOS","L","107.7","118.5","-10.8"
1610612744,"GSW","Golden State Warriors","0021800663","2019-01-16T00:00:00","GSW vs. NOP","W","127.1","121.2","5.9"
1610612739,"CLE","Cleveland Cavaliers","0021800662","2019-01-16T00:00:00","CLE @ POR","L","118.7","134.2","-15.5"
1610612746,"LAC","LA Clippers","0021800664","2019-01-16T00:00:00","LAC vs. UTA","L","103.7","120.2","-16.6"
1610612742,"DAL","Dallas Mavericks","0021800661","2019-01-16T00:00:00","DAL vs. SAS","L","107.4","121.7","-14.3"
1610612745,"HOU","Houston Rockets","0021800659","2019-01-16T00:00:00","HOU vs. BKN","L","118.4","125.3","-7"
1610612751,"BKN","Brooklyn Nets","0021800659","2019-01-16T00:00:00","BKN @ HOU","W","125.3","118.4","7"
1610612748,"MIA","Miami Heat","0021800654","2019-01-15T00:00:00","MIA @ MIL","L","83.1","119.3","-36.2"
1610612741,"CHI","Chicago Bulls","0021800656","2019-01-15T00:00:00","CHI @ LAL","L","95.6","106","-10.3"
1610612749,"MIL","Milwaukee Bucks","0021800654","2019-01-15T00:00:00","MIL vs. MIA","W","119.3","83.1","36.2"
1610612750,"MIN","Minnesota Timberwolves","0021800652","2019-01-15T00:00:00","MIN @ PHI","L","99.6","137.7","-38"
1610612744,"GSW","Golden State Warriors","0021800655","2019-01-15T00:00:00","GSW @ DEN","W","145.8","113.2","32.6"
1610612755,"PHI","Philadelphia 76ers","0021800652","2019-01-15T00:00:00","PHI vs. MIN","W","137.7","99.6","38"
1610612747,"LAL","Los Angeles Lakers","0021800656","2019-01-15T00:00:00","LAL vs. CHI","W","106","95.6","10.3"
1610612737,"ATL","Atlanta Hawks","0021800653","2019-01-15T00:00:00","ATL vs. OKC","W","133.9","115.6","18.4"
1610612754,"IND","Indiana Pacers","0021800651","2019-01-15T00:00:00","IND vs. PHX","W","119.3","86.7","32.6"
1610612756,"PHX","Phoenix Suns","0021800651","2019-01-15T00:00:00","PHX @ IND","L","86.7","119.3","-32.6"
1610612743,"DEN","Denver Nuggets","0021800655","2019-01-15T00:00:00","DEN vs. GSW","L","113.2","145.8","-32.6"
1610612760,"OKC","Oklahoma City Thunder","0021800653","2019-01-15T00:00:00","OKC @ ATL","L","115.6","133.9","-18.4"
1610612762,"UTA","Utah Jazz","0021800648","2019-01-14T00:00:00","UTA vs. DET","W","97.2","91.2","6"
1610612757,"POR","Portland Trail Blazers","0021800649","2019-01-14T00:00:00","POR @ SAC","L","105.1","115.5","-10.4"
1610612766,"CHA","Charlotte Hornets","0021800647","2019-01-14T00:00:00","CHA @ SAS","W","111.5","96.6","14.9"
1610612765,"DET","Detroit Pistons","0021800648","2019-01-14T00:00:00","DET @ UTA","L","91.2","97.2","-6"
1610612763,"MEM","Memphis Grizzlies","0021800646","2019-01-14T00:00:00","MEM @ HOU","L","98.2","111.2","-13"
1610612751,"BKN","Brooklyn Nets","0021800645","2019-01-14T00:00:00","BKN vs. BOS","W","107.9","98.9","9"
1610612758,"SAC","Sacramento Kings","0021800649","2019-01-14T00:00:00","SAC vs. POR","W","115.5","105.1","10.4"
1610612738,"BOS","Boston Celtics","0021800645","2019-01-14T00:00:00","BOS @ BKN","L","98.9","107.9","-9"
1610612746,"LAC","LA Clippers","0021800650","2019-01-14T00:00:00","LAC vs. NOP","L","110.8","110.7","0.2"
1610612745,"HOU","Houston Rockets","0021800646","2019-01-14T00:00:00","HOU vs. MEM","W","111.2","98.2","13"
1610612740,"NOP","New Orleans Pelicans","0021800650","2019-01-14T00:00:00","NOP @ LAC","W","110.7","110.8","-0.2"
1610612759,"SAS","San Antonio Spurs","0021800647","2019-01-14T00:00:00","SAS vs. CHA","L","96.6","111.5","-14.9"
1610612739,"CLE","Cleveland Cavaliers","0021800644","2019-01-13T00:00:00","CLE @ LAL","W","98.9","94.2","4.7"
1610612749,"MIL","Milwaukee Bucks","0021800640","2019-01-13T00:00:00","MIL @ ATL","W","118.2","99","19.2"
1610612761,"TOR","Toronto Raptors","0021800639","2019-01-13T00:00:00","TOR @ WAS","W","111.3","107","4.2"
1610612764,"WAS","Washington Wizards","0021800639","2019-01-13T00:00:00","WAS vs. TOR","L","107","111.3","-4.2"
1610612755,"PHI","Philadelphia 76ers","0021800638","2019-01-13T00:00:00","PHI @ NYK","W","102.7","102.7","-0.1"
1610612742,"DAL","Dallas Mavericks","0021800642","2019-01-13T00:00:00","DAL vs. GSW","L","116.6","121.1","-4.5"
1610612752,"NYK","New York Knicks","0021800638","2019-01-13T00:00:00","NYK vs. PHI","L","102.7","102.7","0.1"
1610612757,"POR","Portland Trail Blazers","0021800643","2019-01-13T00:00:00","POR @ DEN","L","114.5","118.6","-4.1"
1610612753,"ORL","Orlando Magic","0021800641","2019-01-13T00:00:00","ORL vs. HOU","W","120.4","110.2","10.2"
1610612744,"GSW","Golden State Warriors","0021800642","2019-01-13T00:00:00","GSW @ DAL","W","121.1","116.6","4.5"
1610612737,"ATL","Atlanta Hawks","0021800640","2019-01-13T00:00:00","ATL vs. MIL","L","99","118.2","-19.2"
1610612745,"HOU","Houston Rockets","0021800641","2019-01-13T00:00:00","HOU @ ORL","L","110.2","120.4","-10.2"
1610612747,"LAL","Los Angeles Lakers","0021800644","2019-01-13T00:00:00","LAL vs. CLE","L","94.2","98.9","-4.7"
1610612743,"DEN","Denver Nuggets","0021800643","2019-01-13T00:00:00","DEN vs. POR","W","118.6","114.5","4.1"
1610612756,"PHX","Phoenix Suns","0021800635","2019-01-12T00:00:00","PHX vs. DEN","W","104.1","91.5","12.6"
1610612748,"MIA","Miami Heat","0021800631","2019-01-12T00:00:00","MIA vs. MEM","W","118.4","112.6","5.8"
1610612765,"DET","Detroit Pistons","0021800630","2019-01-12T00:00:00","DET @ LAC","W","110.5","106.4","4.1"
1610612741,"CHI","Chicago Bulls","0021800637","2019-01-12T00:00:00","CHI @ UTA","L","96.7","107.8","-11.1"
1610612740,"NOP","New Orleans Pelicans","0021800633","2019-01-12T00:00:00","NOP @ MIN","L","101.4","106.2","-4.8"
1610612753,"ORL","Orlando Magic","0021800632","2019-01-12T00:00:00","ORL vs. BOS","W","104.4","102.7","1.7"
1610612743,"DEN","Denver Nuggets","0021800635","2019-01-12T00:00:00","DEN @ PHX","L","91.5","104.1","-12.6"
1610612766,"CHA","Charlotte Hornets","0021800636","2019-01-12T00:00:00","CHA @ SAC","L","92.7","100.7","-8"
1610612758,"SAC","Sacramento Kings","0021800636","2019-01-12T00:00:00","SAC vs. CHA","W","100.7","92.7","8"
1610612746,"LAC","LA Clippers","0021800630","2019-01-12T00:00:00","LAC vs. DET","L","106.4","110.5","-4.1"
1610612760,"OKC","Oklahoma City Thunder","0021800634","2019-01-12T00:00:00","OKC vs. SAS","W","115.4","105.9","9.5"
1610612750,"MIN","Minnesota Timberwolves","0021800633","2019-01-12T00:00:00","MIN vs. NOP","W","106.2","101.4","4.8"
1610612762,"UTA","Utah Jazz","0021800637","2019-01-12T00:00:00","UTA vs. CHI","W","107.8","96.7","11.1"
1610612763,"MEM","Memphis Grizzlies","0021800631","2019-01-12T00:00:00","MEM @ MIA","L","112.6","118.4","-5.8"
1610612759,"SAS","San Antonio Spurs","0021800634","2019-01-12T00:00:00","SAS @ OKC","L","105.9","115.4","-9.5"
1610612738,"BOS","Boston Celtics","0021800632","2019-01-12T00:00:00","BOS @ ORL","L","102.7","104.4","-1.7"
1610612764,"WAS","Washington Wizards","0021800622","2019-01-11T00:00:00","WAS vs. MIL","W","111","104.5","6.5"
1610612749,"MIL","Milwaukee Bucks","0021800622","2019-01-11T00:00:00","MIL @ WAS","L","104.5","111","-6.5"
1610612750,"MIN","Minnesota Timberwolves","0021800626","2019-01-11T00:00:00","MIN vs. DAL","L","110.9","114.9","-4"
1610612762,"UTA","Utah Jazz","0021800627","2019-01-11T00:00:00","UTA vs. LAL","W","101.7","85.9","15.8"
1610612747,"LAL","Los Angeles Lakers","0021800627","2019-01-11T00:00:00","LAL @ UTA","L","85.9","101.7","-15.8"
1610612737,"ATL","Atlanta Hawks","0021800621","2019-01-11T00:00:00","ATL @ PHI","W","124.4","117.6","6.8"
1610612744,"GSW","Golden State Warriors","0021800629","2019-01-11T00:00:00","GSW vs. CHI","W","139.8","108","31.8"
1610612761,"TOR","Toronto Raptors","0021800624","2019-01-11T00:00:00","TOR vs. BKN","W","108.4","96.2","12.2"
1610612766,"CHA","Charlotte Hornets","0021800628","2019-01-11T00:00:00","CHA @ POR","L","95","128.3","-33.3"
1610612739,"CLE","Cleveland Cavaliers","0021800625","2019-01-11T00:00:00","CLE @ HOU","L","105.2","128.1","-22.9"
1610612751,"BKN","Brooklyn Nets","0021800624","2019-01-11T00:00:00","BKN @ TOR","L","96.2","108.4","-12.2"
1610612745,"HOU","Houston Rockets","0021800625","2019-01-11T00:00:00","HOU vs. CLE","W","128.1","105.2","22.9"
1610612755,"PHI","Philadelphia 76ers","0021800621","2019-01-11T00:00:00","PHI vs. ATL","L","117.6","124.4","-6.8"
1610612741,"CHI","Chicago Bulls","0021800629","2019-01-11T00:00:00","CHI @ GSW","L","108","139.8","-31.8"
1610612742,"DAL","Dallas Mavericks","0021800626","2019-01-11T00:00:00","DAL @ MIN","W","114.9","110.9","4"
1610612754,"IND","Indiana Pacers","0021800623","2019-01-11T00:00:00","IND @ NYK","W","118.8","101.9","16.9"
1610612757,"POR","Portland Trail Blazers","0021800628","2019-01-11T00:00:00","POR vs. CHA","W","128.3","95","33.3"
1610612752,"NYK","New York Knicks","0021800623","2019-01-11T00:00:00","NYK vs. IND","L","101.9","118.8","-16.9"
1610612759,"SAS","San Antonio Spurs","0021800619","2019-01-10T00:00:00","SAS vs. OKC","W","124.4","119","5.5"
1610612760,"OKC","Oklahoma City Thunder","0021800619","2019-01-10T00:00:00","OKC @ SAS","L","119","124.4","-5.5"
1610612743,"DEN","Denver Nuggets","0021800618","2019-01-10T00:00:00","DEN vs. LAC","W","122.6","97.6","25"
1610612765,"DET","Detroit Pistons","0021800620","2019-01-10T00:00:00","DET @ SAC","L","98.5","107.9","-9.4"
1610612758,"SAC","Sacramento Kings","0021800620","2019-01-10T00:00:00","SAC vs. DET","W","107.9","98.5","9.4"
1610612748,"MIA","Miami Heat","0021800617","2019-01-10T00:00:00","MIA vs. BOS","W","116.7","100.5","16.2"
1610612746,"LAC","LA Clippers","0021800618","2019-01-10T00:00:00","LAC @ DEN","L","97.6","122.6","-25"
1610612738,"BOS","Boston Celtics","0021800617","2019-01-10T00:00:00","BOS @ MIA","L","100.5","116.7","-16.2"
1610612764,"WAS","Washington Wizards","0021800608","2019-01-09T00:00:00","WAS vs. PHI","W","118","99.4","18.6"
1610612756,"PHX","Phoenix Suns","0021800613","2019-01-09T00:00:00","PHX @ DAL","L","92.8","102.2","-9.3"
1610612754,"IND","Indiana Pacers","0021800607","2019-01-09T00:00:00","IND @ BOS","L","103.3","130.4","-27"
1610612738,"BOS","Boston Celtics","0021800607","2019-01-09T00:00:00","BOS vs. IND","W","130.4","103.3","27"
1610612739,"CLE","Cleveland Cavaliers","0021800612","2019-01-09T00:00:00","CLE @ NOP","L","117.9","130.6","-12.8"
1610612745,"HOU","Houston Rockets","0021800610","2019-01-09T00:00:00","HOU vs. MIL","L","104.7","110.9","-6.2"
1610612765,"DET","Detroit Pistons","0021800616","2019-01-09T00:00:00","DET @ LAL","L","104","117.8","-13.8"
1610612762,"UTA","Utah Jazz","0021800614","2019-01-09T00:00:00","UTA vs. ORL","W","106.9","96.1","10.8"
1610612742,"DAL","Dallas Mavericks","0021800613","2019-01-09T00:00:00","DAL vs. PHX","W","102.2","92.8","9.3"
1610612753,"ORL","Orlando Magic","0021800614","2019-01-09T00:00:00","ORL @ UTA","L","96.1","106.9","-10.8"
1610612757,"POR","Portland Trail Blazers","0021800615","2019-01-09T00:00:00","POR vs. CHI","W","121.3","108.4","12.9"
1610612737,"ATL","Atlanta Hawks","0021800609","2019-01-09T00:00:00","ATL @ BKN","L","87.7","107","-19.3"
1610612751,"BKN","Brooklyn Nets","0021800609","2019-01-09T00:00:00","BKN vs. ATL","W","107","87.7","19.3"
1610612741,"CHI","Chicago Bulls","0021800615","2019-01-09T00:00:00","CHI @ POR","L","108.4","121.3","-12.9"
1610612749,"MIL","Milwaukee Bucks","0021800610","2019-01-09T00:00:00","MIL @ HOU","W","110.9","104.7","6.2"
1610612747,"LAL","Los Angeles Lakers","0021800616","2019-01-09T00:00:00","LAL vs. DET","W","117.8","104","13.8"
1610612755,"PHI","Philadelphia 76ers","0021800608","2019-01-09T00:00:00","PHI @ WAS","L","99.4","118","-18.6"
1610612759,"SAS","San Antonio Spurs","0021800611","2019-01-09T00:00:00","SAS @ MEM","L","85.9","97.2","-11.3"
1610612740,"NOP","New Orleans Pelicans","0021800612","2019-01-09T00:00:00","NOP vs. CLE","W","130.6","117.9","12.8"
1610612763,"MEM","Memphis Grizzlies","0021800611","2019-01-09T00:00:00","MEM vs. SAS","W","97.2","85.9","11.3"
1610612744,"GSW","Golden State Warriors","0021800605","2019-01-08T00:00:00","GSW vs. NYK","W","119.3","90.3","29"
1610612746,"LAC","LA Clippers","0021800606","2019-01-08T00:00:00","LAC vs. CHA","W","121.6","105.1","16.6"
1610612743,"DEN","Denver Nuggets","0021800601","2019-01-08T00:00:00","DEN @ MIA","W","107.9","108.8","-0.9"
1610612750,"MIN","Minnesota Timberwolves","0021800603","2019-01-08T00:00:00","MIN @ OKC","W","116","114.2","1.8"
1610612756,"PHX","Phoenix Suns","0021800604","2019-01-08T00:00:00","PHX vs. SAC","W","108.1","104","4.2"
1610612761,"TOR","Toronto Raptors","0021800602","2019-01-08T00:00:00","TOR vs. ATL","W","99.2","93.5","5.7"
1610612766,"CHA","Charlotte Hornets","0021800606","2019-01-08T00:00:00","CHA @ LAC","L","105.1","121.6","-16.6"
1610612764,"WAS","Washington Wizards","0021800600","2019-01-08T00:00:00","WAS @ PHI","L","110.3","124.5","-14.2"
1610612754,"IND","Indiana Pacers","0021800599","2019-01-08T00:00:00","IND @ CLE","W","123.8","122.2","1.6"
1610612760,"OKC","Oklahoma City Thunder","0021800603","2019-01-08T00:00:00","OKC vs. MIN","L","114.2","116","-1.8"
1610612752,"NYK","New York Knicks","0021800605","2019-01-08T00:00:00","NYK @ GSW","L","90.3","119.3","-29"
1610612758,"SAC","Sacramento Kings","0021800604","2019-01-08T00:00:00","SAC @ PHX","L","104","108.1","-4.2"
1610612755,"PHI","Philadelphia 76ers","0021800600","2019-01-08T00:00:00","PHI vs. WAS","W","124.5","110.3","14.2"
1610612748,"MIA","Miami Heat","0021800601","2019-01-08T00:00:00","MIA vs. DEN","L","108.8","107.9","0.9"
1610612737,"ATL","Atlanta Hawks","0021800602","2019-01-08T00:00:00","ATL @ TOR","L","93.5","99.2","-5.7"
1610612739,"CLE","Cleveland Cavaliers","0021800599","2019-01-08T00:00:00","CLE vs. IND","L","122.2","123.8","-1.6"
1610612763,"MEM","Memphis Grizzlies","0021800595","2019-01-07T00:00:00","MEM @ NOP","L","97","113.1","-16.1"
1610612749,"MIL","Milwaukee Bucks","0021800594","2019-01-07T00:00:00","MIL vs. UTA","W","107.5","101.9","5.6"
1610612765,"DET","Detroit Pistons","0021800591","2019-01-07T00:00:00","DET vs. SAS","L","110.9","127.8","-16.9"
1610612745,"HOU","Houston Rockets","0021800593","2019-01-07T00:00:00","HOU vs. DEN","W","122.6","110.5","12.1"
1610612752,"NYK","New York Knicks","0021800597","2019-01-07T00:00:00","NYK @ POR","L","103.2","110.2","-7"
1610612762,"UTA","Utah Jazz","0021800594","2019-01-07T00:00:00","UTA @ MIL","L","101.9","107.5","-5.6"
1610612738,"BOS","Boston Celtics","0021800592","2019-01-07T00:00:00","BOS vs. BKN","W","109.1","90.8","18.4"
1610612743,"DEN","Denver Nuggets","0021800593","2019-01-07T00:00:00","DEN @ HOU","L","110.5","122.6","-12.1"
1610612759,"SAS","San Antonio Spurs","0021800591","2019-01-07T00:00:00","SAS @ DET","W","127.8","110.9","16.9"
1610612747,"LAL","Los Angeles Lakers","0021800596","2019-01-07T00:00:00","LAL @ DAL","W","98.3","95.5","2.8"
1610612751,"BKN","Brooklyn Nets","0021800592","2019-01-07T00:00:00","BKN @ BOS","L","90.8","109.1","-18.4"
1610612758,"SAC","Sacramento Kings","0021800598","2019-01-07T00:00:00","SAC vs. ORL","W","103.9","87.5","16.4"
1610612753,"ORL","Orlando Magic","0021800598","2019-01-07T00:00:00","ORL @ SAC","L","87.5","103.9","-16.4"
1610612740,"NOP","New Orleans Pelicans","0021800595","2019-01-07T00:00:00","NOP vs. MEM","W","113.1","97","16.1"
1610612742,"DAL","Dallas Mavericks","0021800596","2019-01-07T00:00:00","DAL vs. LAL","L","95.5","98.3","-2.8"
1610612757,"POR","Portland Trail Blazers","0021800597","2019-01-07T00:00:00","POR vs. NYK","W","110.2","103.2","7"
1610612754,"IND","Indiana Pacers","0021800589","2019-01-06T00:00:00","IND @ TOR","L","100.2","121.6","-21.4"
1610612746,"LAC","LA Clippers","0021800586","2019-01-06T00:00:00","LAC vs. ORL","W","105.9","95.3","10.6"
1610612764,"WAS","Washington Wizards","0021800588","2019-01-06T00:00:00","WAS @ OKC","W","111.9","93.9","18"
1610612761,"TOR","Toronto Raptors","0021800589","2019-01-06T00:00:00","TOR vs. IND","W","121.6","100.2","21.4"
1610612737,"ATL","Atlanta Hawks","0021800587","2019-01-06T00:00:00","ATL vs. MIA","W","106.3","81.3","25"
1610612741,"CHI","Chicago Bulls","0021800584","2019-01-06T00:00:00","CHI vs. BKN","L","102.5","121","-18.6"
1610612753,"ORL","Orlando Magic","0021800586","2019-01-06T00:00:00","ORL @ LAC","L","95.3","105.9","-10.6"
1610612748,"MIA","Miami Heat","0021800587","2019-01-06T00:00:00","MIA @ ATL","L","81.3","106.3","-25"
1610612750,"MIN","Minnesota Timberwolves","0021800585","2019-01-06T00:00:00","MIN vs. LAL","W","103.6","79.4","24.2"
1610612747,"LAL","Los Angeles Lakers","0021800585","2019-01-06T00:00:00","LAL @ MIN","L","79.4","103.6","-24.2"
1610612751,"BKN","Brooklyn Nets","0021800584","2019-01-06T00:00:00","BKN @ CHI","W","121","102.5","18.6"
1610612756,"PHX","Phoenix Suns","0021800590","2019-01-06T00:00:00","PHX vs. CHA","L","109.3","111.3","-1.9"
1610612766,"CHA","Charlotte Hornets","0021800590","2019-01-06T00:00:00","CHA @ PHX","W","111.3","109.3","1.9"
1610612760,"OKC","Oklahoma City Thunder","0021800588","2019-01-06T00:00:00","OKC vs. WAS","L","93.9","111.9","-18"
1610612755,"PHI","Philadelphia 76ers","0021800578","2019-01-05T00:00:00","PHI vs. DAL","W","106.5","96","10.5"
1610612745,"HOU","Houston Rockets","0021800582","2019-01-05T00:00:00","HOU @ POR","L","110.6","116","-5.4"
1610612759,"SAS","San Antonio Spurs","0021800581","2019-01-05T00:00:00","SAS vs. MEM","W","105.5","85.1","20.3"
1610612743,"DEN","Denver Nuggets","0021800576","2019-01-05T00:00:00","DEN vs. CHA","W","120.8","111.7","9.1"
1610612740,"NOP","New Orleans Pelicans","0021800579","2019-01-05T00:00:00","NOP @ CLE","W","134.7","92.5","42.1"
1610612742,"DAL","Dallas Mavericks","0021800578","2019-01-05T00:00:00","DAL @ PHI","L","96","106.5","-10.5"
1610612766,"CHA","Charlotte Hornets","0021800576","2019-01-05T00:00:00","CHA @ DEN","L","111.7","120.8","-9.1"
1610612761,"TOR","Toronto Raptors","0021800580","2019-01-05T00:00:00","TOR @ MIL","W","119.8","110.6","9.2"
1610612744,"GSW","Golden State Warriors","0021800583","2019-01-05T00:00:00","GSW @ SAC","W","125.5","126.6","-1.1"
1610612765,"DET","Detroit Pistons","0021800577","2019-01-05T00:00:00","DET vs. UTA","L","101.2","108.8","-7.7"
1610612763,"MEM","Memphis Grizzlies","0021800581","2019-01-05T00:00:00","MEM @ SAS","L","85.1","105.5","-20.3"
1610612739,"CLE","Cleveland Cavaliers","0021800579","2019-01-05T00:00:00","CLE vs. NOP","L","92.5","134.7","-42.1"
1610612757,"POR","Portland Trail Blazers","0021800582","2019-01-05T00:00:00","POR vs. HOU","W","116","110.6","5.4"
1610612758,"SAC","Sacramento Kings","0021800583","2019-01-05T00:00:00","SAC vs. GSW","L","126.6","125.5","1.1"
1610612762,"UTA","Utah Jazz","0021800577","2019-01-05T00:00:00","UTA @ DET","W","108.8","101.2","7.7"
1610612749,"MIL","Milwaukee Bucks","0021800580","2019-01-05T00:00:00","MIL vs. TOR","L","110.6","119.8","-9.2"
1610612748,"MIA","Miami Heat","0021800568","2019-01-04T00:00:00","MIA vs. WAS","W","106.5","100.6","5.9"
1610612752,"NYK","New York Knicks","0021800574","2019-01-04T00:00:00","NYK @ LAL","W","108.1","100.2","8"
1610612749,"MIL","Milwaukee Bucks","0021800572","2019-01-04T00:00:00","MIL vs. ATL","W","126","96.2","29.7"
1610612746,"LAC","LA Clippers","0021800573","2019-01-04T00:00:00","LAC @ PHX","W","118.5","112.3","6.3"
1610612742,"DAL","Dallas Mavericks","0021800566","2019-01-04T00:00:00","DAL @ BOS","L","93.6","114.2","-20.6"
1610612738,"BOS","Boston Celtics","0021800566","2019-01-04T00:00:00","BOS vs. DAL","W","114.2","93.6","20.6"
1610612756,"PHX","Phoenix Suns","0021800573","2019-01-04T00:00:00","PHX vs. LAC","L","112.3","118.5","-6.3"
1610612760,"OKC","Oklahoma City Thunder","0021800575","2019-01-04T00:00:00","OKC @ POR","W","105.3","103.6","1.7"
1610612762,"UTA","Utah Jazz","0021800567","2019-01-04T00:00:00","UTA @ CLE","W","123.6","95.3","28.3"
1610612757,"POR","Portland Trail Blazers","0021800575","2019-01-04T00:00:00","POR vs. OKC","L","103.6","105.3","-1.7"
1610612763,"MEM","Memphis Grizzlies","0021800570","2019-01-04T00:00:00","MEM vs. BKN","L","94.7","106.4","-11.7"
1610612753,"ORL","Orlando Magic","0021800571","2019-01-04T00:00:00","ORL @ MIN","L","100.6","117.5","-16.9"
